season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2022-11-23,0,0,post,,Florida Panthers,Boston Bruins,FLA,BOS,1541.22410609577,1591.8058333286,0.499162827998254,0.500837172001746,0.243976650883779,1.1205182318596,1.12345841902418,5,2,1545.85114775193,1587.17879167244,99,21,60
2023,2022-11-23,0,0,post,,New Jersey Devils,Toronto Maple Leafs,NJD,TOR,1497.29189041931,1546.95181464678,0.5004894082214,0.4995105917786,0.244019211799317,1.12286899733402,1.12115021446529,1,2,1494.87472618001,1549.36897888608,69,48,58
2023,2022-11-23,0,0,post,SO,Pittsburgh Penguins,Calgary Flames,PIT,CGY,1535.80249246532,1530.85338419145,0.57842531674204,0.42157468325796,0.23452942627314,1.25572230207985,0.97880712419329,2,1,1537.78505092061,1528.87082573616,82,57,69
2023,2022-11-23,0,0,post,,Carolina Hurricanes,Arizona Coyotes,CAR,ARI,1551.56977257405,1439.46829963628,0.717710083357367,0.282289916642633,0.216663180233983,1.49658199780251,0.720081182431471,0,4,1543.47243486628,1447.56563734405,32,12,22
2023,2022-11-23,0,0,post,,New York Islanders,Edmonton Oilers,NYI,EDM,1522.60080992499,1535.08569830614,0.553779740516646,0.446220259483354,0.237530996752887,1.2135506240397,1.02398037271318,3,0,1526.64803274559,1531.03847548554,77,63,70
2023,2022-11-23,0,0,post,OT,Washington Capitals,Philadelphia Flyers,WSH,PHI,1504.56863041654,1428.02245835813,0.674466871132875,0.325533128867125,0.222480271961388,1.42135844130855,0.801121830652838,3,2,1506.04917124097,1426.5419175337,7,19,13
2023,2022-11-23,0,0,post,,Dallas Stars,Chicago Blackhawks,DAL,CHI,1533.24260939928,1434.44109177798,0.701943613002733,0.298056386997267,0.218826176723142,1.46910976561999,0.74971641110315,6,4,1535.35716129423,1432.32653988303,19,12,15
2023,2022-11-23,0,0,post,,Seattle Kraken,San Jose Sharks,SEA,SJS,1474.58119332273,1441.87981158511,0.616818824714805,0.383181175285195,0.229805889758316,1.32169494035466,0.908110949403655,8,5,1477.9830152304,1438.47798967744,4,25,14
2023,2022-11-23,0,0,post,,Vegas Golden Knights,Ottawa Senators,VEG,OTT,1552.79790563366,1458.41843653677,0.696590646096291,0.303409353903709,0.219548776973786,1.45979444476455,0.759754332209238,4,1,1555.41581552004,1455.80052665039,46,5,25
2023,2022-11-23,0,0,post,,Anaheim Ducks,New York Rangers,ANA,NYR,1423.97456611516,1544.653978911,0.399664455548568,0.600335544451432,0.231843840158843,0.938513009106606,1.29333083105224,3,2,1426.97698300829,1541.65156201787,19,15,17
2023,2022-11-23,0,0,post,,Colorado Avalanche,Vancouver Canucks,COL,VAN,1605.75056364939,1489.79829377742,0.722179410843588,0.277820589156412,0.216039812958604,1.50437912980458,0.711660683154028,3,4,1601.95613596011,1493.5927214667,91,11,51
2023,2022-11-25,0,0,post,OT,Boston Bruins,Carolina Hurricanes,BOS,CAR,1587.17879167244,1543.47243486628,0.631676821732557,0.368323178267443,0.227951386553398,1.34731342265093,0.880637963902466,3,2,1588.87960571491,1541.77162082381,98,14,56
2023,2022-11-25,0,0,post,,Washington Capitals,Calgary Flames,WSH,CGY,1506.04917124097,1528.87082573616,0.539033197892761,0.460966802107239,0.239323097939389,1.18838639891304,1.05093669902635,3,0,1510.25095136054,1524.66904561659,64,63,63
2023,2022-11-25,0,0,post,SO,Chicago Blackhawks,Montreal Canadiens,CHI,MTL,1432.32653988303,1441.07640938138,0.559086339333904,0.440913660666096,0.236885727576457,1.2226188319731,1.01426689560336,2,3,1429.57138448984,1443.83156477457,0,7,3
2023,2022-11-25,0,0,post,,Minnesota Wild,Toronto Maple Leafs,MIN,TOR,1532.28358764992,1549.36897888608,0.547226729347088,0.452773270652912,0.238327450374848,1.20236175788677,1.03596569248808,3,4,1529.59801999552,1552.05454654048,88,46,67
2023,2022-11-25,0,0,post,,Anaheim Ducks,Ottawa Senators,ANA,OTT,1426.97698300829,1455.80052665039,0.530437687858704,0.469562312141296,0.240367898230184,1.17374308177492,1.06662481645527,1,5,1421.40817879356,1461.36933086512,1,3,2
2023,2022-11-25,0,0,post,,Philadelphia Flyers,Pittsburgh Penguins,PHI,PIT,1426.5419175337,1537.78505092061,0.412765688803681,0.587234311196319,0.233452283885771,0.962622568732231,1.27082971515354,1,4,1422.84020407384,1541.48676438047,17,17,17
2023,2022-11-25,0,0,post,,Tampa Bay Lightning,St. Louis Blues,TBL,STL,1567.47771577484,1529.75026047011,0.623633587710752,0.376366412289248,0.228957610180531,1.33343912973147,0.895518480449061,5,2,1570.811181415,1526.41679482995,93,40,66
2023,2022-11-25,0,0,post,,Vegas Golden Knights,Seattle Kraken,VEG,SEA,1555.41581552004,1477.9830152304,0.675586478068306,0.324413521931694,0.222333867320069,1.42330106907861,0.799032798241459,2,4,1549.93424048701,1483.46459026343,61,19,40
2023,2022-11-25,0,0,post,,Columbus Blue Jackets,New York Islanders,CBJ,NYI,1452.46410683014,1526.64803274559,0.465252633265578,0.534747366734422,0.239843972818118,1.05876119942277,1.18108277339535,2,3,1450.24368926289,1528.86845031284,26,23,24
2023,2022-11-25,0,0,post,SO,Detroit Red Wings,Arizona Coyotes,DET,ARI,1461.143567082,1447.56563734405,0.590488211916318,0.409511788083682,0.23305358908321,1.27641461581742,0.956638973265789,4,3,1463.06153448395,1445.6476699421,3,27,15
2023,2022-11-25,0,0,post,,Buffalo Sabres,New Jersey Devils,BUF,NJD,1471.93808300889,1494.87472618001,0.538868720149495,0.461131279850505,0.239343085728467,1.18810602374433,1.05123706198414,1,3,1467.7827423175,1499.0300668714,20,37,28
2023,2022-11-25,0,0,post,OT,Dallas Stars,Winnipeg Jets,DAL,WPG,1535.35716129423,1513.93070277634,0.601366890590615,0.398633109409385,0.231716834931996,1.29510378359267,0.936613051339323,4,5,1532.34845083701,1516.93941323356,72,37,54
2023,2022-11-25,0,0,post,,San Jose Sharks,Los Angeles Kings,SJS,LAK,1438.47798967744,1499.7395974906,0.483798916994234,0.516201083005766,0.242100679589868,1.09257046698919,1.14953021260068,2,5,1434.03403893674,1504.1835482313,9,27,18
2023,2022-11-26,0,0,post,,New York Rangers,Edmonton Oilers,NYR,EDM,1541.65156201787,1531.03847548554,0.586354923252899,0.413645076747101,0.233559953265056,1.26932077129917,0.964239181965885,3,4,1538.73390391919,1533.95613358422,84,66,75
2023,2022-11-26,0,0,post,,Carolina Hurricanes,Calgary Flames,CAR,CGY,1541.77162082381,1524.66904561659,0.59538529294046,0.40461470705954,0.232452611495317,1.28482433118632,0.947628280308994,3,2,1543.66349758816,1522.77716885224,82,62,72
2023,2022-11-26,0,0,post,OT,Florida Panthers,St. Louis Blues,FLA,STL,1545.85114775193,1526.41679482995,0.598614682315793,0.401385317684207,0.232055620742749,1.29037308368382,0.941682537058929,4,5,1542.85921931291,1529.40872326897,84,62,73
2023,2022-11-26,0,0,post,,New Jersey Devils,Washington Capitals,NJD,WSH,1499.0300668714,1510.25095136054,0.555577032469732,0.444422967530268,0.237312489576531,1.21662118578906,1.02069130378747,5,1,1503.56192004187,1505.71909819007,46,78,62
2023,2022-11-26,0,0,post,,Pittsburgh Penguins,Toronto Maple Leafs,PIT,TOR,1541.48676438047,1552.05454654048,0.556505114711746,0.443494885288254,0.237199642652911,1.21820705773226,1.01899258492065,1,4,1536.24608126904,1557.29522965191,92,38,65
2023,2022-11-26,0,0,post,,New York Islanders,Philadelphia Flyers,NYI,PHI,1528.86845031284,1422.84020407384,0.7105734533145,0.2894265466855,0.21764895674657,1.48414029256986,0.733508664176709,5,2,1531.35252559141,1420.35612879527,13,12,12
2023,2022-11-26,0,0,post,,Colorado Avalanche,Dallas Stars,COL,DAL,1601.95613596011,1532.34845083701,0.665636985351137,0.334363014648863,0.223628366673788,1.40604702554432,0.817581341129465,4,1,1604.87406334914,1529.43052344798,99,9,54
2023,2022-11-26,0,0,post,,Vegas Golden Knights,Vancouver Canucks,VEG,VAN,1549.93424048701,1493.5927214667,0.64843131596268,0.35156868403732,0.225835210267511,1.3762592196084,0.84957599065911,1,5,1542.82839310784,1500.69856884587,68,21,44
2023,2022-11-27,0,0,post,,Minnesota Wild,Arizona Coyotes,MIN,ARI,1529.59801999552,1445.6476699421,0.68375451593862,0.31624548406138,0.221259768094386,1.43748143434156,0.783778333752827,4,3,1531.03144392682,1444.2142460108,24,45,34
2023,2022-11-27,0,0,post,,Chicago Blackhawks,Winnipeg Jets,CHI,WPG,1429.57138448984,1516.93941323356,0.446429489459574,0.553570510540426,0.237556431827314,1.02436321416796,1.21319321765936,2,7,1424.62352017089,1521.88727755251,11,16,13
2023,2022-11-27,0,0,post,OT,San Jose Sharks,Vancouver Canucks,SJS,VAN,1434.03403893674,1500.69856884587,0.476036187735481,0.523963812264519,0.24115537826456,1.07842906681455,1.16272631145001,3,4,1431.75389080643,1502.97871697618,8,16,12
2023,2022-11-27,0,0,post,,Anaheim Ducks,Seattle Kraken,ANA,SEA,1421.40817879356,1483.46459026343,0.482656390159868,0.517343609840132,0.241961461784614,1.09048999640158,1.15147146538303,4,5,1419.0911544455,1485.78161461149,2,19,10
2023,2022-11-27,0,0,post,OT,Los Angeles Kings,Ottawa Senators,LAK,OTT,1504.1835482313,1461.36933086512,0.630481168459602,0.369518831540398,0.228101331785829,1.34525007451351,0.882851257272318,2,3,1500.99470516836,1464.55817392806,20,24,22
2023,2022-11-28,0,0,post,,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1463.06153448395,1557.29522965191,0.436684322345421,0.563315677654579,0.236371150250001,1.00652021937191,1.22985093087809,2,4,1459.80880159597,1560.54796253989,52,39,45
2023,2022-11-28,0,0,post,OT,Buffalo Sabres,Tampa Bay Lightning,BUF,TBL,1467.7827423175,1570.811181415,0.424273058775079,0.575726941224921,0.2348588100292,0.983760661867995,1.25109814816121,5,6,1465.78567185395,1572.80825187855,64,13,38
2023,2022-11-28,0,0,post,SO,Columbus Blue Jackets,Vegas Golden Knights,CBJ,VEG,1450.24368926289,1542.82839310784,0.439020744627624,0.560979255372376,0.23665545740416,1.01080029152964,1.22585516587452,2,3,1448.16688735188,1544.90519501885,34,7,20
2023,2022-11-28,0,0,post,,New York Rangers,New Jersey Devils,NYR,NJD,1538.73390391919,1503.56192004187,0.620174593684821,0.379825406315179,0.229388636580596,1.32747681946295,0.901911817117643,3,5,1533.81016096772,1508.48566299334,68,53,60
2023,2022-11-28,0,0,post,,St. Louis Blues,Dallas Stars,STL,DAL,1529.40872326897,1529.43052344798,0.571432385037662,0.428567614962338,0.235382567145928,1.24374211548077,0.991640451665161,1,4,1523.99909305502,1534.84015366193,78,70,74
2023,2022-11-28,0,0,post,OT,Edmonton Oilers,Florida Panthers,EDM,FLA,1533.95613358422,1542.85921931291,0.558868911314035,0.441131088685965,0.236912173721209,1.22224714774467,1.01466502597654,4,3,1536.04440326811,1540.77094962902,86,66,76
2023,2022-11-29,0,0,post,,Boston Bruins,Tampa Bay Lightning,BOS,TBL,1588.87960571491,1572.80825187855,0.593954449650326,0.406045550349674,0.232628330335941,1.28236659771883,0.950261732617107,3,1,1591.87290671641,1569.81495087705,100,8,54
2023,2022-11-29,0,0,post,,Montreal Canadiens,San Jose Sharks,MTL,SJS,1443.83156477457,1431.75389080643,0.588398264001453,0.411601735998547,0.233309721505389,1.27282721439986,0.960482507105527,0,4,1437.52716385595,1438.05829172505,0,7,3
2023,2022-11-29,0,0,post,OT,Pittsburgh Penguins,Carolina Hurricanes,PIT,CAR,1536.24608126904,1543.66349758816,0.560976249591378,0.439023750408622,0.236655823099344,1.22585002619587,1.01080579690347,2,3,1533.47977751547,1546.42980134173,88,59,73
2023,2022-11-29,0,0,post,,Philadelphia Flyers,New York Islanders,PHI,NYI,1420.35612879527,1531.35252559141,0.413110005441792,0.586889994558208,0.233494444852568,0.96325556435248,1.27023888050009,3,1,1424.95898151883,1526.74967286785,13,13,13
2023,2022-11-29,0,0,post,OT,Nashville Predators,Anaheim Ducks,NSH,ANA,1492.14602369613,1419.0911544455,0.670038848534396,0.329961151465604,0.223057442833985,1.41367798774927,0.809379455084719,2,1,1493.64911442938,1417.58806371225,3,12,7
2023,2022-11-29,0,0,post,,Winnipeg Jets,Colorado Avalanche,WPG,COL,1521.88727755251,1604.87406334914,0.452670328255909,0.547329671744091,0.238314940701379,1.03577749477762,1.20253744592376,5,0,1528.16502996504,1598.59631093661,98,19,58
2023,2022-11-29,0,0,post,,Calgary Flames,Florida Panthers,CGY,FLA,1522.77716885224,1540.77094962902,0.54593079745017,0.45406920254983,0.238484930393043,1.20015025706406,1.03833467332898,6,2,1527.4224486341,1536.12566984716,80,74,77
2023,2022-11-29,0,0,post,,Vancouver Canucks,Washington Capitals,VAN,WSH,1502.97871697618,1505.71909819007,0.567595674231119,0.432404325768881,0.235850056090749,1.23717393294871,0.998676123142037,1,5,1496.94220210986,1511.75561305639,46,67,56
2023,2022-11-29,0,0,post,OT,Los Angeles Kings,Seattle Kraken,LAK,SEA,1500.99470516836,1485.78161461149,0.592762371076453,0.407237628923547,0.232774647895411,1.28031933783535,0.952455310060064,8,9,1498.03832814176,1488.73799163809,32,91,61
2023,2022-11-30,0,0,post,SO,Detroit Red Wings,Buffalo Sabres,DET,BUF,1459.80880159597,1465.78567185395,0.563017486005017,0.436982513994983,0.236407441279412,1.22934089002743,1.00706655125198,4,5,1457.03043824727,1468.56403520265,6,25,15
2023,2022-11-30,0,0,post,,Ottawa Senators,New York Rangers,OTT,NYR,1464.55817392806,1533.81016096772,0.472322485230487,0.527677514769513,0.240703566502591,1.07165883022922,1.16904473627337,1,3,1460.99750837251,1537.37082652327,38,41,39
2023,2022-11-30,0,0,post,,Toronto Maple Leafs,San Jose Sharks,TOR,SJS,1560.54796253989,1438.05829172505,0.729666334960944,0.270333665039056,0.214984515629572,1.51745022195868,0.697534293670895,3,1,1562.44539499366,1436.16085927128,36,4,20
2023,2022-11-30,0,0,post,,Chicago Blackhawks,Edmonton Oilers,CHI,EDM,1424.62352017089,1536.04440326811,0.412517695011131,0.587482304988869,0.233421914291766,0.962166634265303,1.27125528002646,4,5,1422.68950066947,1537.97842276953,16,15,15
2023,2022-12-01,0,0,post,,Buffalo Sabres,Colorado Avalanche,BUF,COL,1468.56403520265,1598.59631093661,0.386819110411234,0.613180889588766,0.23025726579088,0.914827575894397,1.31542968989648,4,6,1465.73115844692,1601.42918769234,79,9,44
2023,2022-12-01,0,0,post,OT,New Jersey Devils,Nashville Predators,NJD,NSH,1508.48566299334,1493.64911442938,0.592239030025762,0.407760969974238,0.232838861370302,1.27942066001157,0.953418201358728,3,4,1505.53245637272,1496.60232105,42,37,39
2023,2022-12-01,0,0,post,,Philadelphia Flyers,Tampa Bay Lightning,PHI,TBL,1424.95898151883,1569.81495087705,0.366784841843056,0.633215158156944,0.227758269297284,0.877789672200743,1.34996859709654,1,4,1421.72117640867,1573.05275598721,32,8,20
2023,2022-12-01,0,0,post,,Pittsburgh Penguins,Vegas Golden Knights,PIT,VEG,1533.47977751547,1544.90519501885,0.555286303530425,0.444713696469575,0.237347837616497,1.21612444127634,1.02122339634015,4,3,1535.5875493455,1542.79742318882,87,23,55
2023,2022-12-01,0,0,post,,St. Louis Blues,Carolina Hurricanes,STL,CAR,1523.99909305502,1546.42980134173,0.539592336569622,0.460407663430378,0.239255150671417,1.18933957802355,1.04991557264786,4,6,1519.83713148756,1550.59176290919,83,46,64
2023,2022-12-01,0,0,post,,Minnesota Wild,Edmonton Oilers,MIN,EDM,1531.03144392682,1537.97842276953,0.561643084191194,0.438356915808806,0.236574689538274,1.22699031964681,1.00958436989146,5,3,1534.29847733856,1534.71138935779,83,79,81
2023,2022-12-01,0,0,post,,Dallas Stars,Anaheim Ducks,DAL,ANA,1534.84015366193,1417.58806371225,0.723678146578517,0.276321853421483,0.215829691517064,1.50699475354042,0.708834937976648,5,0,1537.72328279617,1414.704934578,13,7,10
2023,2022-12-01,0,0,post,,Calgary Flames,Montreal Canadiens,CGY,MTL,1527.4224486341,1437.52716385595,0.691107485035294,0.308892514964706,0.22028328032658,1.45025882653534,0.770024453791239,1,2,1523.84081220122,1441.10880028883,18,20,19
2023,2022-12-01,0,0,post,,Vancouver Canucks,Florida Panthers,VAN,FLA,1496.94220210986,1536.12566984716,0.515561214068305,0.484438785931695,0.242178662828488,1.1484431655358,1.09373549729268,1,5,1491.55707711341,1541.51079484361,62,73,67
2023,2022-12-01,0,0,post,OT,Seattle Kraken,Washington Capitals,SEA,WSH,1488.73799163809,1511.75561305639,0.538752885233581,0.461247114766419,0.239357162376049,1.18790857101179,1.05144859136426,3,2,1490.93632691818,1509.5572777763,41,72,56
2023,2022-12-01,0,0,post,,Los Angeles Kings,Arizona Coyotes,LAK,ARI,1498.03832814176,1444.2142460108,0.645120645080022,0.354879354919978,0.226255725909422,1.37053477621773,0.855720949691691,5,3,1500.60858454539,1441.64398960717,10,36,23
2023,2022-12-02,0,0,post,OT,New York Rangers,Ottawa Senators,NYR,OTT,1537.37082652327,1460.99750837251,0.674248363768681,0.325751636231319,0.222508822507993,1.42097934054525,0.801529481962748,2,3,1533.90112443094,1464.46721046484,38,26,32
2023,2022-12-02,0,0,post,,New York Islanders,Nashville Predators,NYI,NSH,1526.74967286785,1496.60232105,0.613337999914423,0.386662000085577,0.23023779231154,1.31570020509931,0.914537587212226,1,4,1520.85440435422,1502.49758956363,56,60,58
2023,2022-12-02,0,0,post,,Winnipeg Jets,Columbus Blue Jackets,WPG,CBJ,1528.16502996504,1448.16688735188,0.678814588677017,0.321185411322983,0.221910652313112,1.42890364149417,0.79300701081894,1,4,1521.47101040028,1454.86090691664,24,10,17
2023,2022-12-03,0,0,post,SO,Minnesota Wild,Anaheim Ducks,MIN,ANA,1534.29847733856,1414.704934578,0.726365271665121,0.273634728334879,0.215451559540166,1.51168557229434,0.703765987245824,5,4,1535.51884542352,1413.48456649304,11,12,11
2023,2022-12-03,0,0,post,OT,Tampa Bay Lightning,Toronto Maple Leafs,TBL,TOR,1573.05275598721,1562.44539499366,0.586346929297338,0.413653070702662,0.233560931866769,1.26930705525754,0.964253876609229,4,3,1574.9928460147,1560.50530496617,99,10,54
2023,2022-12-03,0,0,post,,Pittsburgh Penguins,St. Louis Blues,PIT,STL,1535.5875493455,1519.83713148756,0.593508816730172,0.406491183269828,0.232683036310837,1.28160123621715,0.951081800093684,6,2,1539.6797653268,1515.74491550626,76,68,72
2023,2022-12-03,0,0,post,,Detroit Red Wings,Vegas Golden Knights,DET,VEG,1457.03043824727,1542.79742318882,0.448708236573437,0.551291763426563,0.237833421966282,1.02853207974444,1.20930134222184,1,4,1452.9572384677,1546.87062296839,38,22,30
2023,2022-12-03,0,0,post,,Boston Bruins,Colorado Avalanche,BOS,COL,1591.87290671641,1601.42918769234,0.55794171443381,0.44205828556619,0.237024942422793,1.22066226855146,1.01636267387133,5,1,1596.3770573637,1596.92503704505,100,7,53
2023,2022-12-03,0,0,post,,Philadelphia Flyers,New Jersey Devils,PHI,NJD,1421.72117640867,1505.53245637272,0.451494683951279,0.548505316048721,0.238172071957919,1.03362801550581,1.2045440564521,2,3,1419.57637376786,1507.67725901353,6,9,7
2023,2022-12-03,0,0,post,,Ottawa Senators,San Jose Sharks,OTT,SJS,1464.46721046484,1436.16085927128,0.61082172040422,0.38917827959578,0.230549469786096,1.31136828682151,0.919181182964584,5,2,1467.92940854879,1432.69866118733,2,4,3
2023,2022-12-03,0,0,post,,Edmonton Oilers,Montreal Canadiens,EDM,MTL,1534.71138935779,1441.10880028883,0.695644632191089,0.304355367808911,0.219675902712632,1.45814880455103,0.761527098161597,5,3,1536.87574666626,1438.94444298036,24,20,22
2023,2022-12-03,0,0,post,,New York Rangers,Chicago Blackhawks,NYR,CHI,1533.90112443094,1422.68950066947,0.716671120179541,0.283328879820459,0.216807414019385,1.49477004210996,0.722037371909421,2,5,1526.71699643344,1429.87362866697,14,14,14
2023,2022-12-03,0,0,post,OT,Vancouver Canucks,Arizona Coyotes,VAN,ARI,1491.55707711341,1441.64398960717,0.639949729749744,0.360050270250256,0.226910121437795,1.36159851004569,0.86531161139211,3,2,1493.21488925844,1439.98617746214,7,19,13
2023,2022-12-03,0,0,post,,Seattle Kraken,Florida Panthers,SEA,FLA,1490.93632691818,1541.51079484361,0.499173274952458,0.500826725047542,0.243977929357608,1.12053721724897,1.12344071210864,1,5,1485.75134038995,1546.69578137184,61,70,65
2023,2022-12-03,0,0,post,,Calgary Flames,Washington Capitals,CGY,WSH,1523.84081220122,1509.5572777763,0.591470038087564,0.408529961912436,0.232933191833228,1.2781002641629,0.954832927670329,5,2,1527.49927080076,1505.89881917676,62,66,64
2023,2022-12-03,0,0,post,,Los Angeles Kings,Carolina Hurricanes,LAK,CAR,1500.60858454539,1550.59176290919,0.500024208280452,0.499975791719548,0.244076152864884,1.12208058432939,1.1219955685355,2,4,1496.8036544974,1554.39669295718,73,51,62
2023,2022-12-04,0,0,post,SO,Dallas Stars,Minnesota Wild,DAL,MIN,1537.72328279617,1535.51884542352,0.574567894251331,0.425432105748669,0.235000219843138,1.24911242688193,0.985887792961209,5,6,1534.87630952508,1538.36581869461,84,45,64
2023,2022-12-04,0,0,post,,Winnipeg Jets,Anaheim Ducks,WPG,ANA,1521.47101040028,1413.48456649304,0.712886185478975,0.287113814521025,0.217330758441696,1.48817103402689,0.729159724414803,5,2,1523.93305063154,1411.02252626178,7,10,8
2023,2022-12-04,0,0,post,,Columbus Blue Jackets,Detroit Red Wings,CBJ,DET,1454.86090691664,1452.9572384677,0.5741446254682,0.4258553745318,0.235051850541513,1.24838734478315,0.986664505758365,2,4,1450.3785046954,1457.43964068894,3,13,8
2023,2022-12-04,0,0,post,,Buffalo Sabres,San Jose Sharks,BUF,SJS,1465.73115844692,1432.69866118733,0.617269226600402,0.382730773399598,0.229749937683135,1.32247082453878,0.907279113144355,6,3,1469.12845430594,1429.30136532831,2,5,3
2023,2022-12-04,0,0,post,,New York Islanders,Chicago Blackhawks,NYI,CHI,1520.85440435422,1429.87362866697,0.692439825302406,0.307560174697594,0.2201053167776,1.4525752802848,0.767530036492801,3,0,1523.51224531882,1427.21578770237,13,14,13
2023,2022-12-05,0,0,post,,Philadelphia Flyers,Colorado Avalanche,PHI,COL,1419.57637376786,1596.92503704505,0.324519681613238,0.675480318386762,0.222347757503874,0.799230897257775,1.4231168602461,5,3,1425.0568476011,1591.44456321181,44,4,24
2023,2022-12-05,0,0,post,SO,Boston Bruins,Vegas Golden Knights,BOS,VEG,1596.3770573637,1546.87062296839,0.639410180739682,0.360589819260318,0.226978240147291,1.3606664040701,0.866311836077191,3,4,1593.13195721717,1550.11572311492,99,5,52
2023,2022-12-05,0,0,post,,New York Rangers,St. Louis Blues,NYR,STL,1526.71699643344,1515.74491550626,0.586856057578228,0.413143942421772,0.233498600098673,1.27018064735119,0.963317952747485,6,4,1529.76998264806,1512.69192929164,68,80,74
2023,2022-12-05,0,0,post,,Edmonton Oilers,Washington Capitals,EDM,WSH,1536.87574666626,1505.89881917676,0.614469897811387,0.385530102188613,0.230097443478709,1.31764928652046,0.912448156958249,2,3,1533.78656900138,1508.98799684164,68,60,64
2023,2022-12-05,0,0,post,,Calgary Flames,Arizona Coyotes,CGY,ARI,1527.49927080076,1439.98617746214,0.688172417184718,0.311827582815282,0.220674196518661,1.44515713565956,0.775517060859106,3,2,1528.91036805307,1438.57508020983,20,24,22
2023,2022-12-05,0,0,post,OT,Vancouver Canucks,Montreal Canadiens,VAN,MTL,1493.21488925844,1438.94444298036,0.645708681908206,0.354291318091794,0.226181124321807,1.37155137247987,0.854629751841938,7,6,1494.84288537912,1437.31644685968,7,20,13
2023,2022-12-06,0,0,post,,Pittsburgh Penguins,Columbus Blue Jackets,PIT,CBJ,1539.6797653268,1450.3785046954,0.690377025347545,0.309622974652455,0.22038071281296,1.44898898255227,0.771391730260693,4,1,1542.35748500665,1447.70078501555,32,15,23
2023,2022-12-06,0,0,post,,Ottawa Senators,Los Angeles Kings,OTT,LAK,1467.92940854879,1496.8036544974,0.530364991128961,0.469635008871039,0.240376737682571,1.17361931359187,1.0667574240907,2,5,1462.97995584586,1501.75310720033,19,38,28
2023,2022-12-06,0,0,post,,Tampa Bay Lightning,Detroit Red Wings,TBL,DET,1574.9928460147,1457.43964068894,0.72402462872654,0.27597537127346,0.215781036072632,1.507599508997,0.708181527075635,2,4,1568.99304879012,1463.43943791352,59,16,37
2023,2022-12-06,0,0,post,,New Jersey Devils,Chicago Blackhawks,NJD,CHI,1507.67725901353,1427.21578770237,0.679395814021335,0.320604185978665,0.221834276508448,1.42991262568483,0.791921650823621,3,0,1510.4611884951,1424.4318582208,8,6,7
2023,2022-12-06,0,0,post,,New York Islanders,St. Louis Blues,NYI,STL,1523.51224531882,1512.69192929164,0.586644224905145,0.413355775094855,0.233524535785584,1.26981716530361,0.963707370481977,4,7,1517.92833745696,1518.2758371535,64,64,64
2023,2022-12-06,0,0,post,,Winnipeg Jets,Florida Panthers,WPG,FLA,1523.93305063154,1546.69578137184,0.539117478085544,0.460882521914456,0.239312856021249,1.18853006878071,1.05078278724054,5,2,1528.13394335716,1542.49488864622,83,48,65
2023,2022-12-06,0,0,post,,Dallas Stars,Toronto Maple Leafs,DAL,TOR,1534.87630952508,1560.50530496617,0.535015284252334,0.464984715747666,0.239811408049795,1.18153920790975,1.05827220014005,0,4,1529.25058922319,1566.13102526806,92,12,52
2023,2022-12-06,0,0,post,,Seattle Kraken,Montreal Canadiens,SEA,MTL,1485.75134038995,1437.31644685968,0.637986771812975,0.362013228187025,0.227157803779974,1.35820767348021,0.868950130299762,2,4,1480.65175846698,1442.41602878265,5,27,16
2023,2022-12-06,0,0,post,OT,Anaheim Ducks,Carolina Hurricanes,ANA,CAR,1411.02252626178,1554.39669295718,0.368768194265176,0.631231805734824,0.228007210876701,0.881461791972612,1.34654541890409,4,3,1414.21607956558,1551.20313965338,17,5,11
2023,2022-12-07,0,0,post,,Philadelphia Flyers,Washington Capitals,PHI,WSH,1425.0568476011,1508.98799684164,0.451323807384029,0.548676192615971,0.238151305854904,1.03331556653105,1.20483573932386,1,4,1420.9562954865,1513.08854895624,7,20,13
2023,2022-12-07,0,0,post,,Columbus Blue Jackets,Buffalo Sabres,CBJ,BUF,1447.70078501555,1469.12845430594,0.541026442909032,0.458973557090968,0.239080880894575,1.19178468815469,1.04729619273989,4,9,1441.50888093078,1475.32035839071,4,5,4
2023,2022-12-07,0,0,post,,Calgary Flames,Minnesota Wild,CGY,MIN,1528.91036805307,1538.36581869461,0.558084867500071,0.441915132499929,0.237007532493279,1.22090695012539,1.01610058236789,5,3,1532.20787250035,1535.06831424733,82,77,79
2023,2022-12-07,0,0,post,,Colorado Avalanche,Boston Bruins,COL,BOS,1591.44456321181,1593.13195721717,0.569082734819368,0.430917265180632,0.235668907601448,1.23971927079046,0.995949636810989,0,4,1585.38904927588,1599.1874711531,100,6,53
2023,2022-12-07,0,0,post,,Edmonton Oilers,Arizona Coyotes,EDM,ARI,1533.78656900138,1438.57508020983,0.697601960872562,0.302398039127438,0.219412687030109,1.46155388806271,0.757858798967398,8,2,1537.1799988471,1435.18165036411,22,18,20
2023,2022-12-07,0,0,post,,Vegas Golden Knights,New York Rangers,VEG,NYR,1550.11572311492,1529.76998264806,0.599874599517807,0.400125400482193,0.231900583484111,1.29253851287425,0.939362070609863,1,5,1543.66151483056,1536.22419093242,87,25,56
